index,Unnamed: 0,source,author,title,description,url,urlToImage,publishedAt,content,row_id,sentiment_type,sentiment_score
21,id,bbc-news,,Robert Malley: Iran has a clear choice on nuclear programme,US special envoy Robert Malley says Iran must return to non-proliferation compliance.,https://www.bbc.co.uk/news/av/world-middle-east-64482458,https://ichef.bbci.co.uk/news/1024/branded_news/D0BE/production/_128483435_p0f07kvr.jpg,2023-02-01T12:14:42Z,"The US and Europe are united in urging Iran to return to the negotiating table on an agreement to revive its 2015 nuclear deal with world powers, the US special envoy for Iran has told BBC News.
""It… [+729 chars]",21,compound,0.8779
22,id,bbc-news,https://www.facebook.com/bbcnews,Irish government 'very concerned' for prisoner in Iran,The foreign minister calls for Irish-French citizen Bernard Phelan to be freed as quickly as possible.,https://www.bbc.co.uk/news/articles/cmjlrgjn8n8o,https://ichef.bbci.co.uk/news/1024/branded_news/c31e/live/43e22a60-9a75-11ed-aa33-31aea7c86895.jpg,2023-01-22T17:28:55Z,"An Irish citizen, being held in a prison in Iran, should be released as quickly as possible, Ireland's Tánaiste (deputy prime minister) has said. 
Micheál Martin added that he was ""very concerned"" f… [+1514 chars]",22,compound,-0.5106
23,id,bbc-news,https://www.facebook.com/bbcnews,Siamak Namazi: American jailed in Iran begins hunger strike,Siamak Namazi tells President Biden he is protesting against the failure of the US to bring him home.,https://www.bbc.co.uk/news/world-middle-east-64289611,https://ichef.bbci.co.uk/news/1024/branded_news/E421/production/_128310485_mediaitem128310484.jpg,2023-01-16T11:18:51Z,"An American-Iranian imprisoned in Iran has begun a seven-day hunger strike to protest against the failure of the US to free him and other dual nationals.
Siamak Namazi appealed to President Joe Bide… [+2417 chars]",23,compound,-0.7579
24,id,bbc-news,,Wales can do 'something special' even without Bale,Jonny Williams says Wales can do something special again in European Championship qualifying despite the loss of Gareth Bale.,https://www.bbc.co.uk/sport/football/64531557,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/101D3/production/_128530066_gettyimages-1322853999.jpg,2023-02-06T09:03:48Z,"Jonny Williams (left) and Gareth Bale (right) went to three major tournaments together
Jonny Williams says Wales can do something special again in European Championship qualifying despite the loss o… [+2880 chars]",24,compound,0.7623
25,id,bbc-news,,Wales' Allen retires from international football,Wales midfielder Joe Allen announces his retirement from international football at the age of 32.,https://www.bbc.co.uk/sport/football/64560249,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/CA17/production/_128553715_gettyimages-1445507466.jpg,2023-02-07T16:03:14Z,"Joe Allen's final Wales appearance was a World Cup defeat to England on 29 November
Wales midfielder Joe Allen has retired from international football at the age of 32.
Allen played 74 times for Wa… [+2733 chars]",25,compound,-0.1531
26,id,bbc-news,BBC World Service,Iran Protests: Tales from the frontline,"Why did people take to the streets, risking arrest and a barrage of bullets?
After protests turned violent and hundreds of people were killed, four Iranians tell the story of why they risked their lives. What has been happening in Iran to drive them out onto …",https://www.bbc.co.uk/programmes/p0dyz95c,https://ichef.bbci.co.uk/images/ic/1200x675/p0dytjcm.jpg,2023-01-26T02:40:00Z,"Why did people take to the streets, risking arrest and a barrage of bullets?After protests turned violent and hundreds of people were killed, four Iranians tell the story of why they risked their liv… [+1161 chars]",26,compound,-0.9423
27,id,bbc-news,https://www.facebook.com/bbcnews,The boxer who fled Iran seeking the freedom to fight,"Exiled after competing in France while failing to wear a hijab, Sadaf Khadem says it is now her home.",https://www.bbc.co.uk/news/world-europe-64514162,https://ichef.bbci.co.uk/news/1024/branded_news/AF15/production/_128512844_iranboxermain.jpg,2023-02-12T00:27:30Z,"Sadaf Khadem trains at her boxing club in Royan on the south-west coast of France three nights a week. The Iranian-born boxer hopes one day to go professional. 
Several posters of the 28-year-old in… [+4494 chars]",27,compound,0.4215
28,id,bbc-news,https://www.facebook.com/bbcnews,Irish man on hunger and water strike in Iran prison,"Brendan Phelan, from Tipperary, was arrested in October during a wave of anti-government protests.",https://www.bbc.co.uk/news/world-europe-64307540,https://ichef.bbci.co.uk/news/1024/branded_news/0E9E/production/_128324730_phelan.jpg,2023-01-17T16:59:09Z,"Concern is growing for a man from the Republic of Ireland who is on hunger and water strike in an Iranian prison.
Bernard Phelan was arrested on 3 October during a wave of anti-government protests t… [+3166 chars]",28,compound,-0.886
29,id,bbc-news,https://www.facebook.com/bbcnews,Iran protests: 15 minutes to defend yourself against the death penalty,Iran's courts are convicting protesters after fast-track trials that activists say are grossly unfair.,https://www.bbc.co.uk/news/world-middle-east-64302726,https://ichef.bbci.co.uk/news/1024/branded_news/1013C/production/_128325856_d6239548e327b2be25346e8018efe2fa8cd58c09.jpg,2023-01-18T07:21:42Z,"Four young men have been executed in connection with the nationwide protests that erupted in Iran four months ago, while 18 other people have been sentenced to death. Human rights groups have said th… [+7253 chars]",29,compound,-0.7096
30,id,bbc-news,https://www.facebook.com/bbcnews,People-smuggling boss who fled UK is arrested,"Tarik Namik may have been involved in smuggling at least 1,900 migrants in 50 days, police say.",https://www.bbc.co.uk/news/uk-england-manchester-64358410,https://ichef.bbci.co.uk/news/1024/branded_news/115B/production/_127934440_tariknamiklead.jpg,2023-01-21T15:02:45Z,"The head of a people-smuggling ring who fled the UK to avoid jail has been arrested.
Tarik Namik led a gang that brought people from Iraq and Iran to the UK hidden in lorries.
The National Crime Ag… [+2591 chars]",30,compound,-0.8979
